2024-05-07 09:05:04,268 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-util-1.9.18.jar
2024-05-07 09:05:04,268 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-settings-3.9.6.jar
2024-05-07 09:05:04,268 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-settings-builder-3.9.6.jar
2024-05-07 09:05:04,268 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-shared-utils-3.3.4.jar
2024-05-07 09:05:04,268 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\org.eclipse.sisu.inject-0.9.0.M2.jar
2024-05-07 09:05:04,268 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\org.eclipse.sisu.plexus-0.9.0.M2.jar
2024-05-07 09:05:04,268 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-build-api-0.0.7.jar
2024-05-07 09:05:04,268 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-cipher-2.0.jar
2024-05-07 09:05:04,269 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-classworlds-2.7.0.jar
2024-05-07 09:05:04,269 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-component-annotations-2.1.0.jar
2024-05-07 09:05:04,269 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-interpolation-1.26.jar
2024-05-07 09:05:04,269 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-sec-dispatcher-2.0.jar
2024-05-07 09:05:04,269 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-utils-3.5.1.jar
2024-05-07 09:05:04,269 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-file-3.5.3.jar
2024-05-07 09:05:04,269 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-http-3.5.3.jar
2024-05-07 09:05:04,270 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-http-shared-3.5.3.jar
2024-05-07 09:05:04,270 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-provider-api-3.5.3.jar
2024-05-07 09:05:04,271 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.0.0.jre [27])
2024-05-07 09:05:04,272 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\com.google.guava_33.0.0.jre.jar
2024-05-07 09:05:04,272 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.12 [583])
2024-05-07 09:05:04,272 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\slf4j.api_2.0.12.jar
2024-05-07 09:05:04,272 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [44])
2024-05-07 09:05:04,272 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2024-05-07 09:05:04,272 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [40])
2024-05-07 09:05:04,272 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\jakarta.annotation-api_1.3.5.jar
2024-05-07 09:05:04,272 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.6.0 [75])
2024-05-07 09:05:04,272 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.apache.commons.cli_1.6.0.jar
2024-05-07 09:05:04,272 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [77])
